IDLattes,DuracaoDoutorado,Genero,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,HistoricoFiliacaoemIESInternacional
3333865775403342,3.0,1.0,1,59,21.0,0
3333867842573866,5.0,1.0,0,2,6.0,0
3333925962323676,6.0,0.0,1,35,41.0,0
3333931752407129,2.5,1.0,1,1,2.5,0
3333945664648938,4.0,1.0,1,4,2.0,0
3333946080391361,4.0,0.0,1,26,7.0,0
3333955268611221,3.0,0.0,1,6,4.0,0
3333962924821122,3.0,1.0,0,46,32.0,1
3333968586952990,4.0,1.0,0,21,13.0,0
3333994385617211,5.0,0.0,1,24,15.0,1
3334111381038201,1.0,0.0,0,1,1.0,0
3334114167287886,3.0,0.0,0,2,6.0,0
3334120271383055,4.0,1.0,1,15,11.0,0
3334123479285121,6.0,1.0,0,1,6.0,0
3334185578047963,3.0,0.0,1,66,16.0,1
3334186261242504,1.0,1.0,0,7,1.0,0
3334230123280583,4.0,1.0,1,6,9.0,1
3334274204121907,4.0,0.0,0,23,12.0,1
3334302540147593,7.0,0.0,0,65,30.0,0
3334338723733109,6.0,0.0,1,1,6.0,0
3334409786953657,4.0,1.0,0,22,8.0,0
3334430059382294,4.0,0.0,0,6,4.0,0
3334450426283948,3.0,1.0,1,43,19.0,0
3334471497786718,4.0,0.0,1,6,9.0,0
3334472201098912,5.0,1.0,0,1,6.0,0
3334497072885478,7.0,1.0,1,1,7.0,0
3334510668739358,3.0,1.0,0,9,6.0,0
3334522103588612,3.0,0.0,1,9,19.0,0
3334531903807915,5.0,1.0,0,1,5.0,0
3334588254748398,4.0,1.0,1,4,3.0,0
3334590536727038,3.0,1.0,1,19,2.0,0
3334631910106398,3.0,0.0,1,16,2.0,0
3334643879272311,5.0,1.0,1,11,15.0,1
3334660549386178,4.0,0.0,1,15,14.0,0
3334792748232632,3.0,1.0,1,7,3.0,0
3334826368137388,4.0,0.0,0,1,4.0,1
3334860632772561,4.0,1.0,1,2,9.0,0
3334863207818589,5.0,0.0,1,4,6.0,0
3334879856644165,4.0,1.0,0,1,4.0,1
3334886715789820,2.0,1.0,1,27,11.0,0
3334916447488378,5.0,0.0,0,27,7.0,0
3334962202023087,4.0,1.0,1,4,3.0,1
3335081993913298,2.0,1.0,1,11,7.0,0
3335120285394176,5.0,0.0,0,5,6.0,0
3335134212765427,4.0,1.0,1,3,15.0,0
3335150347641818,4.0,1.0,1,9,12.0,0
3335180359277392,4.0,0.0,1,20,23.0,1
3335187297522447,2.0,0.0,0,209,26.0,1
3335193926784100,4.0,0.0,1,55,28.0,0
3335217280691499,4.0,1.0,1,7,16.0,0
3335225100918336,4.0,1.0,1,12,6.0,1
3335236333608512,5.0,0.0,0,1,6.0,0
3335273304977024,4.0,0.0,1,6,16.0,0
3335291185519638,4.0,0.0,1,24,8.0,0
3335316261932481,4.0,1.0,1,7,7.0,1
3335357629688848,3.0,0.0,0,57,27.0,0
3335358593520127,3.0,1.0,1,9,5.0,1
3335380788297620,5.0,1.0,1,4,7.0,0
3335428375380284,5.0,0.0,0,2,17.0,0
3335472132211380,5.0,1.0,0,2,5.0,0
3335494632481629,6.5,1.0,0,2,1.0,0
3335497739195055,4.0,1.0,1,80,26.0,0
3335539388944100,3.0,1.0,1,19,5.0,0
3335554323679275,4.0,0.0,1,323,33.0,0
3335593410749781,3.0,1.0,0,1,3.0,0
3335593559971739,4.0,1.0,1,10,16.0,0
3335597234132903,3.0,1.0,0,11,7.0,0
3335623814312028,3.0,0.0,0,3,6.0,0
3335633004443074,2.0,0.0,1,99,14.0,0
3335676792859375,4.0,1.0,1,6,8.0,0
3335720631564828,3.0,1.0,0,13,4.0,0
3335751659819010,5.0,0.0,1,1,1.0,0
3335753202368990,4.0,1.0,1,30,19.0,0
3335760663008556,1.0,0.0,1,7,1.0,0
3335771537014429,6.0,0.0,1,29,22.0,1
3335792822231284,5.0,0.0,1,4,15.0,0
3335793680164516,4.0,0.0,0,1,2.0,0
3335804315684184,4.0,1.0,1,93,29.0,1
3335826022199706,5.0,0.0,0,13,18.0,0
3335844675689429,3.0,0.0,1,109,15.0,0
3335847080212152,4.0,0.0,1,20,6.0,1
3335875665342772,4.0,1.0,0,8,12.0,0
3335909474004481,1.0,1.0,0,1,1.0,0
3335991644432934,3.0,1.0,1,16,5.0,0
3335995788059545,4.0,1.0,1,7,18.0,0
3336020400749630,4.0,0.0,0,1,4.0,0
3336024339176888,4.0,1.0,1,18,15.0,1
3336076828184904,3.0,1.0,0,1,3.0,0
3336085806569701,5.0,1.0,0,2,11.0,0
3336105307698769,3.0,0.0,1,67,29.0,1
3336158878841775,4.0,1.0,1,33,21.0,0
3336163680214143,5.0,0.0,1,13,11.0,1
3336266286524002,4.0,0.0,1,34,22.0,0
3336290050018442,3.0,1.0,1,1,4.0,0
3336307169184804,3.0,0.0,1,41,19.0,0
3336320288648675,4.0,1.0,1,4,4.0,0
3336330023549280,2.0,0.0,0,3,23.0,0
3336346582801578,4.0,1.0,1,7,8.0,0
3336442655513819,4.0,1.0,1,1,10.0,0
3336471245783806,5.0,1.0,1,1,5.0,0
3336476902924813,4.0,0.0,1,10,8.0,0
3336482778305410,2.0,1.0,0,4,2.0,0
3336500896175811,5.0,1.0,1,11,11.0,0
3336518322637130,3.0,0.0,1,3,14.0,1
3336526677477844,4.0,1.0,1,8,5.0,0
3336529728610160,4.0,1.0,1,217,34.0,0
3336570833622036,5.0,0.0,1,1,5.0,0
3336708071711865,2.0,0.0,0,1,2.0,0
3336747526568951,3.0,1.0,0,3,4.0,0
3336749062812376,5.0,0.0,1,35,26.0,0
3336778462609071,5.0,1.0,0,5,5.0,0
3336791865803921,5.0,0.0,0,11,15.0,0
3336800021307279,3.0,1.0,1,9,5.0,0
3336806286084085,4.0,1.0,0,24,13.0,0
3336808649856711,4.0,1.0,1,23,20.0,1
3336863684854924,5.0,0.0,1,1,7.0,0
3336910615355668,3.0,1.0,0,38,7.0,0
3336913684720887,4.0,0.0,1,9,8.0,0
3336921465345785,2.0,1.0,1,54,10.0,1
3336925010648086,3.0,0.0,1,71,10.0,1
3336949180727761,4.0,1.0,0,43,18.0,1
3336962759045332,4.0,1.0,1,34,38.0,0
3337001773418957,3.0,0.0,1,13,12.0,0
3337066166595745,4.0,1.0,0,1,4.0,0
3337076541983258,4.0,0.0,1,15,20.0,1
3337079488775344,2.0,0.0,1,8,4.0,0
3337164073979631,5.0,0.0,1,2,5.0,1
3337188621913076,2.0,0.0,0,6,1.0,0
3337202754317249,3.0,0.0,0,4,9.0,0
3337247700188498,5.0,1.0,0,1,5.0,0
3337282070705661,5.0,0.0,1,1,6.0,0
3337287563102323,4.0,0.0,0,2,3.0,0
3337318944598975,3.0,0.0,1,24,5.0,0
3337321488338686,4.0,1.0,1,36,25.0,0
3337322534605462,4.0,1.0,1,6,7.0,0
3337322540074702,4.0,1.0,1,14,18.0,1
3337354311147391,3.0,0.0,1,87,20.0,0
3337432920672784,6.0,0.0,0,8,3.0,0
3337467817562558,4.0,1.0,1,11,5.0,0
3337475900846157,4.0,1.0,0,12,5.0,0
3337477406324757,4.0,1.0,1,13,11.0,0
3337478010870432,12.0,1.0,0,1,12.0,0
3337499591190078,4.0,0.0,1,1,4.0,0
3337505181347965,5.0,0.0,1,161,46.0,1
3337525960246470,4.0,1.0,0,31,20.0,0
3337536914247344,4.0,0.0,1,4,9.0,0
3337555835152308,5.0,1.0,1,9,8.0,0
3337615895445199,4.0,1.0,1,34,23.0,0
3337623134259148,3.0,1.0,0,4,3.0,0
3337625258471345,5.0,0.0,0,1,5.0,0
3337632439811531,3.0,0.0,0,5,13.0,0
3337656478790886,4.0,1.0,1,11,5.0,0
3337677487408845,6.0,0.0,0,33,7.0,0
3337808570398709,3.0,0.0,1,54,12.0,1
3337809604078529,4.0,1.0,0,4,7.0,0
3337902004026180,7.0,0.0,1,33,31.0,0
3337931983641749,4.0,0.0,0,5,14.0,0
3337963799663219,4.0,1.0,1,6,4.0,0
3337966595078461,3.0,1.0,0,1,3.0,0
3337968814286145,3.0,0.0,1,15,2.0,1
3338076933519392,4.0,1.0,1,38,20.0,0
3338079022825695,4.0,1.0,1,108,35.0,0
3338105933631664,5.0,1.0,1,7,17.0,0
3338160219092928,5.0,0.0,1,11,9.0,0
3338180272420940,5.0,1.0,0,12,14.0,0
3338350874528157,5.0,0.0,1,17,31.0,1
3338372078427869,4.0,0.0,0,3,4.0,0
3338392997071424,2.0,1.0,0,1,2.0,0
3338398178825572,5.0,0.0,0,1,6.0,0
3338405134728553,7.0,0.0,1,31,18.0,1
3338442921723162,3.0,1.0,1,40,5.0,1
3338477861551582,5.0,1.0,0,1,5.0,0
3338486622287240,4.0,1.0,0,4,2.0,0
3338491906581273,3.0,0.0,1,13,14.0,0
3338497972024287,4.0,0.0,1,87,31.0,0
3338514055954627,5.0,0.0,1,5,8.0,0
3338537144828456,3.0,0.0,0,8,3.0,0
3338549007002835,4.0,0.0,1,1,11.0,0
3338569517969534,4.0,1.0,1,9,6.0,0
3338626643911407,3.0,0.0,1,20,9.0,1
3338638554567611,5.0,1.0,1,3,25.0,0
3338690059555326,5.0,0.0,0,3,10.0,0
3338727022295917,4.0,0.0,1,57,29.0,1
3338858096631919,4.0,0.0,1,9,6.0,0
3338898252490486,5.0,0.0,1,23,17.0,0
3338898833647278,1.0,0.0,0,1,1.0,0
3338940411123367,2.0,1.0,0,15,3.0,0
3338953383276238,4.0,1.0,1,10,6.0,0
3338959963006103,4.0,1.0,1,29,19.0,1
3338975211491767,4.0,1.0,0,2,8.0,0
3338977621288654,5.0,1.0,1,2,1.0,0
3338978986595784,4.0,1.0,1,10,4.0,0
3338982100866452,4.0,1.0,0,49,17.0,0
3338990104574310,6.0,0.0,0,1,6.0,0
3339005890732857,4.0,0.0,1,3,6.0,0
3339022190173333,3.0,0.0,1,4,2.0,0
3339037683798443,4.0,0.0,0,23,6.0,0
3339040508074301,5.0,1.0,0,1,5.0,0
3339041223507327,4.0,0.0,1,4,1.0,0
3339056948815053,4.0,1.0,1,172,22.0,1
3339129332837907,5.0,0.0,1,1,4.0,0
3339160142878278,5.0,0.0,1,2,6.0,0
3339167943674054,4.0,0.0,0,1,4.0,0
3339176232763386,3.0,0.0,1,136,26.0,1
3339182014995524,3.0,1.0,1,8,10.0,0
3339188648996616,5.0,1.0,1,26,11.0,1
3339193374324206,4.0,0.0,1,16,5.0,1
3339195791140438,3.0,0.0,1,80,13.0,0
3339198515384262,4.0,1.0,0,13,10.0,0
3339235404578187,5.0,0.0,1,50,29.0,1
3339245729431166,5.0,1.0,1,39,14.0,0
3339330291637570,4.0,0.0,0,65,28.0,0
3339392696679197,5.0,0.0,1,14,7.0,0
3339395919699309,4.0,0.0,0,12,4.0,0
3339424440633329,3.0,0.0,0,21,8.0,0
3339436002212330,4.0,1.0,1,9,9.0,0
3339459041048463,4.0,0.0,1,6,7.0,0
3339545650724260,4.0,1.0,0,4,5.0,0
3339570094288153,4.0,0.0,0,5,6.0,0
3339570905751579,5.0,0.0,0,2,10.0,0
3339571018244262,4.0,1.0,1,6,7.0,1
3339617584620908,6.0,0.0,0,3,6.0,0
3339650893574616,4.0,0.0,0,48,19.0,0
3339656223098531,4.0,0.0,0,1,4.0,0
3339703725728623,3.0,0.0,1,5,9.0,1
3339722278281980,6.0,1.0,1,14,13.0,0
3339736065596447,4.0,1.0,1,10,5.0,0
3339741542629389,2.5,1.0,0,7,3.0,0
3339787541052612,4.0,0.0,1,6,7.0,0
3339802973447628,2.0,1.0,1,8,5.0,0
3339838614065128,5.0,0.0,0,1,5.0,0
3339857893258908,4.0,0.0,0,3,3.0,0
3339861488593312,4.0,0.0,0,1,4.0,1
3339870279683842,8.0,1.0,0,2,5.0,0
3339929796835033,4.0,1.0,0,8,8.0,0
3339931251219753,3.0,0.0,1,2,11.0,0
3339946331952697,2.5,1.0,0,2,1.0,0
3340025175172044,5.0,0.0,1,4,5.0,0
3340064146820997,3.0,1.0,1,11,7.0,0
3340078105090826,3.0,0.0,0,9,24.0,1
3340103519374672,3.0,1.0,1,16,10.0,0
3340189813794279,4.0,1.0,1,16,9.0,1
3340258557255619,2.0,1.0,1,34,17.0,1
3340324265446127,4.0,0.0,0,14,27.0,0
3340337821557397,5.0,0.0,0,1,5.0,1
3340340459532797,3.0,0.0,0,12,17.0,1
3340410757095246,4.0,1.0,1,23,8.0,1
3340437041204221,3.0,0.0,1,10,6.0,0
3340471980892613,2.0,0.0,0,41,29.0,0
3340492777093358,4.0,0.0,0,135,24.0,0
3340510098516124,4.0,0.0,0,2,6.0,0
3340528025916183,4.0,1.0,0,9,4.0,0
3340536976451288,4.0,1.0,1,2,7.0,0
3340594254858778,3.0,1.0,1,16,6.0,1
3340601640259344,4.0,1.0,0,4,8.0,0
3340607655739505,3.0,1.0,0,1,3.0,0
3340640949839376,4.0,1.0,1,1,3.0,0
3340642558881593,5.0,1.0,1,3,5.0,0
3340646558582115,2.5,0.0,1,3,10.0,0
3340651018099317,5.0,1.0,0,7,7.0,0
3340660200374842,4.0,1.0,0,3,4.0,0
3340719766336945,4.0,1.0,1,3,4.0,0
3340761994571124,4.0,1.0,1,1,4.0,0
3340768945288490,2.0,1.0,0,1,2.0,0
3340779870259271,3.0,1.0,1,112,46.0,0
3340825756383766,2.0,1.0,1,38,7.0,0
3340828165410597,5.0,1.0,1,118,22.0,0
3340915527857579,5.0,1.0,0,42,25.0,0
3340956054878279,5.0,1.0,0,3,5.0,0
3340995227085847,4.0,1.0,1,5,9.0,0
3341011102181479,5.0,0.0,1,18,27.0,0
3341013223706463,4.0,0.0,0,7,19.0,0
3341029625579574,4.0,1.0,0,43,20.0,0
3341039396503371,2.0,1.0,0,14,7.0,0
3341072286516822,3.0,0.0,1,311,30.0,0
3341110899900529,4.0,0.0,1,1,4.0,0
3341154828739897,3.0,1.0,1,7,6.0,0
3341158384542908,6.0,1.0,1,6,9.0,0
3341165240168004,4.0,0.0,0,4,4.0,0
3341185881848592,5.0,1.0,0,1,5.0,0
3341238655992745,4.0,1.0,1,10,15.0,0
3341287910165035,4.0,1.0,1,109,32.0,0
3341292345812065,3.0,0.0,0,56,43.0,0
3341309008256682,5.0,1.0,1,4,2.0,0
3341315172192978,4.0,0.0,1,6,5.0,0
3341319016182903,4.0,0.0,0,43,27.0,0
3341348045103016,4.0,0.0,0,16,9.0,0
3341361944808929,4.0,0.0,1,10,6.0,0
3341376007552305,4.0,0.0,1,17,3.0,0
3341398780616951,4.0,1.0,0,8,5.0,0
3341441596395463,4.0,0.0,1,15,15.0,0
3341441972649937,5.0,0.0,1,19,9.0,0
3341509403484554,4.0,1.0,1,14,17.0,0
3341518182229201,3.0,0.0,0,7,3.0,1
3341546411707114,2.0,1.0,0,7,11.0,0
3341550227158176,4.0,1.0,1,30,9.0,0
3341598920388063,4.0,0.0,1,2,4.0,0
3341620199329161,4.0,0.0,0,28,9.0,0
3341629383677767,4.0,1.0,1,52,21.0,0
3341737489331381,4.0,1.0,0,5,6.0,0
3341740558114693,5.0,0.0,1,1,5.0,0
3341755886753117,3.0,0.0,1,9,15.0,0
3341785537856065,3.0,0.0,0,62,49.0,0
3341792637614020,2.0,0.0,0,35,2.0,0
3341816108080357,7.0,0.0,0,1,7.0,0
3341857209213763,5.0,1.0,1,9,5.0,1
3341918532531488,5.0,0.0,1,1,5.0,0
3341925199997052,4.0,0.0,0,41,14.0,0
3341948875016878,6.0,0.0,1,1,12.0,0
3342010225528658,5.0,1.0,1,11,10.0,0
3342023558354009,2.0,0.0,1,19,2.0,0
3342038879964028,5.0,0.0,1,9,24.0,0
3342046926599185,4.0,1.0,0,1,4.0,0
3342050709766602,5.0,0.0,1,14,23.0,0
3342050887924269,2.0,1.0,0,11,10.0,1
3342052362904919,4.0,0.0,1,8,9.0,0
3342059478238761,4.0,1.0,0,5,7.0,0
3342080276878958,3.0,0.0,1,36,27.0,0
3342110373376849,5.0,0.0,1,23,6.0,1
3342144453075971,4.0,1.0,0,27,12.0,0
3342202695354473,3.0,1.0,0,26,5.0,0
3342230106503462,4.0,1.0,1,10,6.0,1
3342253803271151,4.0,0.0,1,2,29.0,1
3342256643356484,4.0,1.0,1,2,4.0,0
3342269556798272,2.0,1.0,0,1,2.0,0
3342272416495259,5.0,1.0,0,1,2.0,0
3342281279510825,4.0,0.0,1,4,5.0,0
3342306655788862,4.0,1.0,0,1,4.0,0
3342313795882954,3.0,0.0,0,56,21.0,0
3342315139314671,4.0,1.0,0,5,8.0,1
3342330120066308,4.0,1.0,1,31,22.0,0
3342369863283253,6.0,0.0,0,1,6.0,0
3342393891110953,3.0,0.0,0,16,21.0,0
3342418003091200,5.0,1.0,0,1,5.0,0
3342427607859956,5.0,0.0,0,5,3.0,0
3342443888078336,3.0,0.0,1,3,5.0,1
3342478379009728,4.0,1.0,1,9,6.0,0
3342535075889228,3.0,1.0,1,7,9.0,0
3342543172524362,5.0,0.0,1,1,5.0,0
3342587161049146,4.0,1.0,1,7,15.0,0
3342599909443222,4.0,0.0,0,2,4.0,0
3342601656252368,4.0,1.0,1,4,5.0,0
3342620079671433,7.0,0.0,1,1,7.0,0
3342620945284453,4.0,0.0,1,14,8.0,0
3342629430342234,6.0,0.0,0,6,9.0,0
3342654407430751,5.0,0.0,1,6,3.0,0
3342776216343029,4.0,1.0,1,3,6.0,0
3342812059393187,5.0,1.0,1,1,5.0,0
3342824164751325,3.0,0.0,0,16,11.0,0
3342902909000768,4.0,1.0,1,1,4.0,0
3342914569890436,2.0,1.0,0,1,2.0,0
3342939836003234,5.0,0.0,1,4,9.0,0
3342973105219124,3.0,0.0,1,22,10.0,0
3343033530717370,4.0,1.0,0,7,13.0,0
3343083317022692,4.0,1.0,1,30,17.0,0
3343118797634636,3.0,0.0,1,33,10.0,1
3343182918271833,3.0,0.0,1,14,24.0,0
3343207002586911,4.0,0.0,1,3,10.0,0
3343221563536802,5.0,0.0,0,5,10.0,0
3343244239847101,5.0,1.0,1,3,12.0,0
3343245404977821,4.0,1.0,0,2,4.0,0
3343249082364850,3.0,0.0,1,11,4.0,0
3343269472799727,3.0,0.0,0,103,25.0,1
3343295176890460,2.0,0.0,0,78,17.0,0
3343299092005403,4.0,0.0,0,22,5.0,0
3343333064054096,3.0,0.0,1,15,6.0,0
3343345606116353,4.0,1.0,1,14,20.0,0
3343396607035563,5.0,0.0,1,14,11.0,1
3343419212394631,4.0,1.0,0,49,7.0,0
3343469244111942,3.0,1.0,1,6,6.0,0
3343502353809284,4.0,0.0,1,1,4.0,0
3343565798139859,4.0,0.0,0,1,4.0,0
3343632244403069,4.0,0.0,0,1,4.0,0
3343635427809535,6.0,0.0,1,3,11.0,0
3343644072100898,3.0,0.0,0,1,3.0,0
3343684548560986,4.0,1.0,1,7,4.0,0
3343688711026590,5.0,1.0,1,7,13.0,0
3343703416495806,3.0,0.0,1,56,26.0,0
3343766990306029,3.0,0.0,0,6,3.0,0
3343808660844063,3.0,1.0,0,1,3.0,0
3343812582438699,2.0,0.0,0,65,12.0,0
3343879123769223,4.0,1.0,1,16,8.0,0
3343951777529153,5.0,1.0,1,4,5.0,0
3343970602751293,4.0,1.0,1,41,8.0,0
3344019944224399,3.0,0.0,1,7,6.0,0
3344050236548823,11.0,0.0,0,13,14.0,0
3344066526322080,4.0,1.0,1,15,14.0,0
3344095122925104,4.0,0.0,0,10,5.0,0
3344185984566154,3.0,0.0,0,3,50.0,1
3344195537651909,5.0,0.0,0,1,5.0,0
3344199283268794,4.0,1.0,1,10,5.0,0
3344204581149970,4.0,1.0,0,10,9.0,0
3344205052921330,4.0,0.0,0,1,13.0,0
3344236208216345,3.0,0.0,0,15,8.0,0
3344346261633215,4.0,1.0,1,4,5.0,0
3344356544470512,4.0,0.0,1,102,35.0,1
3344389460094593,4.0,0.0,1,2,6.0,0
3344414293603633,3.0,1.0,1,15,15.0,0
3344423560446484,5.0,0.0,0,3,7.0,0
3344432105757008,4.0,1.0,0,3,6.0,0
3344444947912729,3.0,0.0,1,8,4.0,0
3344460972773760,4.0,0.0,0,4,4.0,0
3344473276660292,3.0,1.0,0,1,3.0,0
3344483039062126,4.0,0.0,1,22,23.0,0
3344584442660975,5.0,1.0,1,178,31.0,0
3344587658510058,5.0,0.0,1,6,9.0,0
3344653743072807,6.0,1.0,1,7,10.0,0
3344675454163711,3.0,0.0,1,7,3.0,0
3344676697083200,5.0,1.0,1,4,22.0,0
3344707113314780,3.0,0.0,0,90,42.0,1
3344738411070832,4.0,0.0,1,12,12.0,1
3344741191315512,4.0,0.0,0,9,17.0,0
3344745301911564,2.0,0.0,1,25,4.0,0
3344778997789087,4.0,1.0,1,3,7.0,0
3344842646553418,4.0,0.0,1,49,20.0,0
3344855913055256,3.0,0.0,1,1,1.0,0
3344877180404124,4.0,0.0,0,3,7.0,0
3344917765383243,3.0,1.0,1,15,7.0,0
3344987638930485,3.0,1.0,1,46,17.0,1
3345036512295680,5.0,1.0,0,15,17.0,0
3345070714083980,4.0,1.0,1,6,3.0,1
3345072251027342,5.0,1.0,1,1,5.0,0
3345086350011195,4.0,1.0,1,4,5.0,0
3345095295680144,4.0,0.0,1,3,6.0,0
3345113917100549,4.0,0.0,0,4,2.0,0
3345134319439044,4.0,1.0,1,8,6.0,0
3345179947668602,4.0,1.0,1,9,12.0,0
3345222186097112,4.0,1.0,1,1,3.0,0
3345230466557782,4.0,1.0,1,10,12.0,0
3345230490406087,3.0,1.0,1,4,11.0,0
3345231558428645,4.0,1.0,0,14,11.0,0
3345244094621449,5.0,0.0,1,5,7.0,0
3345332076328872,1.0,1.0,1,1,1.0,0
3345367355585035,4.0,0.0,0,33,14.0,0
3345370582838843,5.0,0.0,0,1,5.0,0
3345383074201131,3.0,0.0,0,2,4.0,0
3345386610238714,4.0,0.0,0,6,5.0,0
3345389039450361,4.0,1.0,0,2,4.0,0
3345389567464847,5.0,0.0,0,1,5.0,0
3345433336785654,5.0,0.0,1,61,37.0,0
3345512166888862,4.0,0.0,1,1,4.0,0
3345521553592169,4.0,0.0,1,11,16.0,0
3345524286303842,4.0,1.0,1,8,5.0,1
3345542608540645,4.0,0.0,1,10,4.0,1
3345546363903004,3.0,0.0,0,7,5.0,0
3345550365989089,3.0,1.0,1,64,21.0,0
3345553436449642,5.0,1.0,0,1,5.0,0
3345599462009535,6.0,1.0,0,5,10.0,1
3345663851115807,4.0,0.0,1,26,16.0,0
3345681661045626,3.0,1.0,0,28,28.0,0
3345809846836061,5.0,0.0,1,8,7.0,0
3345819625806536,5.0,0.0,0,5,7.0,1
3345824052348153,4.0,0.0,1,1,5.0,0
3345851513703275,3.0,0.0,1,7,13.0,0
3345886049621298,4.0,0.0,1,51,17.0,0
3345924324711668,4.0,1.0,1,147,29.0,0
3345934350253698,6.0,0.0,1,26,18.0,0
3345979380600654,2.0,1.0,0,1,2.0,0
3345994967493962,4.0,1.0,1,7,6.0,0
3346014909889291,6.0,1.0,1,1,6.0,0
3346060401219050,4.0,1.0,1,4,4.0,0
3346084323165981,4.0,0.0,0,9,4.0,0
3346085359126564,6.0,0.0,1,18,12.0,0
3346109308877830,4.0,0.0,0,2,4.0,0
3346167312315557,4.0,0.0,0,11,4.0,0
3346212942582456,4.0,0.0,0,5,4.0,0
3346231021975811,4.0,1.0,1,15,5.0,0
3346239670565827,4.0,0.0,0,53,35.0,1
3346355409794457,3.0,1.0,0,19,7.0,0
3346383396493824,4.0,1.0,1,3,1.0,0
3346409506298865,4.0,1.0,0,12,7.0,1
3346451667250824,4.0,0.0,1,9,19.0,0
3346561047548295,2.0,0.0,0,1,2.0,0
3346580006606920,4.0,0.0,1,8,8.0,0
3346602501713580,3.0,1.0,0,7,17.0,0
3346613917500862,3.0,1.0,0,3,6.0,0
3346616463532660,4.0,1.0,1,14,9.0,0
3346620537310887,4.0,0.0,1,23,9.0,0
3346655862356439,1.0,0.0,0,3,1.0,0
3346659270889398,3.0,0.0,1,37,4.0,0
3346717994625095,6.0,0.0,0,1,6.0,0
3346728024391774,3.0,1.0,1,28,35.0,0
3346736160418989,4.0,0.0,1,4,4.0,1
3346741261684447,3.0,1.0,1,3,2.0,0
3346757823089957,8.0,0.0,0,1,8.0,0
3346827751812061,5.0,1.0,0,1,5.0,0
3346851469299128,4.0,1.0,0,2,4.0,0
3346875504377411,4.0,0.0,0,26,18.0,0
3346878944545426,2.0,0.0,1,51,11.0,0
3346897244302980,5.0,0.0,1,54,22.0,0
3347015467156619,3.0,1.0,1,16,11.0,0
3347032593047123,3.0,0.0,0,23,12.0,0
3347078787512039,4.0,0.0,0,6,4.0,0
3347088237636024,4.0,0.0,1,15,7.0,0
3347106400269487,3.0,1.0,0,205,20.0,0
3347119684000899,1.0,0.0,0,1,1.0,0
3347171533174106,4.0,0.0,1,58,34.0,0
3347207944688298,5.0,0.0,0,1,5.0,0
3347218484822776,4.0,0.0,1,8,9.0,0
3347224853761553,5.0,0.0,0,1,4.0,0
3347240807192990,4.0,1.0,1,1,3.0,0
3347242466053445,4.0,0.0,0,1,4.0,0
3347265333306239,2.0,0.0,0,1,2.0,0
3347300236226380,4.0,0.0,1,18,9.0,1
3347303238315045,5.0,1.0,0,2,3.0,1
3347341510113859,6.0,1.0,1,32,35.0,0
3347373262441201,3.0,1.0,1,5,4.0,0
3347373301766227,5.0,1.0,0,5,3.0,0
3347376720240477,4.0,1.0,1,27,17.0,0
3347406864169904,3.0,1.0,1,26,15.0,0
3347412397009983,4.0,1.0,1,12,22.0,0
3347420982021425,5.0,1.0,0,4,6.0,0
3347491169323991,4.0,1.0,1,15,6.0,0
3347503914402742,3.0,0.0,0,9,6.0,0
3347532267422978,3.0,1.0,0,3,7.0,0
3347557198138842,4.0,0.0,0,4,5.0,0
3347625411756316,4.0,1.0,1,2,4.0,0
3347663744949562,4.0,0.0,1,9,12.0,0
3347673361696480,1.0,0.0,0,19,13.0,0
3347747157440103,6.0,0.0,0,1,6.0,0
3347815035685882,3.0,0.0,1,103,26.0,0
3347849035549066,4.0,0.0,1,1,4.0,0
3347971335752720,3.0,0.0,1,180,22.0,0
3347988940802818,4.0,0.0,1,4,14.0,0
3348005751046954,3.0,0.0,1,87,6.0,1
3348039008629553,4.0,0.0,0,1,4.0,1
3348164586764003,5.0,1.0,0,4,5.0,0
3348205683151461,4.0,1.0,0,75,24.0,0
3348212204110418,4.0,1.0,1,1,1.0,0
3348251531042962,3.0,0.0,0,19,8.0,0
3348288132664330,4.0,1.0,1,1,4.0,0
3348338014317080,4.0,0.0,1,2,13.0,0
3348345023065192,4.0,1.0,1,6,4.0,1
3348346304875516,4.0,1.0,0,3,4.0,0
3348371240757787,3.0,0.0,0,19,21.0,0
3348377022933264,5.0,0.0,1,32,29.0,0
3348403031099339,4.0,0.0,1,4,3.0,0
3348446367408819,4.0,1.0,0,1,4.0,0
3348446729028921,4.0,1.0,1,3,3.0,0
3348487932474471,4.0,1.0,0,1,4.0,1
3348496938277269,6.0,1.0,1,43,30.0,0
3348514012195701,1.0,0.0,0,2,1.0,0
3348516433949017,5.0,1.0,1,5,8.0,0
3348550562035050,2.0,1.0,1,14,6.0,0
3348551543055326,4.0,0.0,0,25,9.0,1
3348575978672972,4.0,1.0,1,1,1.0,0
3348593935176288,5.0,0.0,1,29,9.0,1
3348615506313950,4.0,0.0,0,1,4.0,0
3348615812243880,3.0,1.0,1,38,12.0,0
3348678902807034,4.0,0.0,0,63,28.0,0
3348694878566980,4.0,0.0,0,1,5.0,0
3348705741012678,4.0,0.0,1,26,14.0,0
3348774041784691,4.0,1.0,1,1,3.0,0
3348829899935754,4.0,0.0,1,6,5.0,0
3348839151783245,4.0,1.0,1,4,7.0,0
3348839303958408,4.0,1.0,1,5,1.0,0
3348928663753300,1.0,0.0,0,31,22.0,0
